gameid,Teamname,Seasonid,setcount,n_events,setZone,halfNumber,maxAdvance_set,maxRun,maxKick,HalfTag,farFromRun,farFromKick,farSet
20181610110,Hamsters,2018,1.0,53,CC,First Half,128.0,51.0,,Mid,1,0,0.0
20181610110,Hamsters,2018,2.0,14,GC,First Half,,,,Opp,0,0,
20181610110,Hamsters,2018,3.0,54,GC,First Half,160.0,43.0,160.0,Opp,0,1,1.0
20181610110,Hamsters,2018,4.0,4,CR,First Half,,,,Mid,0,0,
20181610110,Hamsters,2018,5.0,63,CC,First Half,80.0,80.0,,Mid,1,0,0.0
20181610110,Hamsters,2018,6.0,11,GL,First Half,0.0,,,Opp,0,0,0.0
20181610110,Hamsters,2018,7.0,83,CC,First Half,338.0,62.0,,Mid,1,0,1.0
20181610110,Hamsters,2018,8.0,7,GL,First Half,0.0,,,Opp,0,0,0.0
20181610110,Hamsters,2018,9.0,47,GR,First Half,222.0,81.0,,Opp,1,0,1.0
20181610110,Hamsters,2018,10.0,68,CL,First Half,90.0,90.0,,Mid,1,0,0.0
20181610110,Hamsters,2018,11.0,57,GC,First Half,54.0,0.0,,Opp,1,0,0.0
20181610110,Hamsters,2018,12.0,21,GC,First Half,1.0,1.0,,Opp,1,0,0.0
20181610110,Hamsters,2018,13.0,3,GR,First Half,,,,Opp,0,0,
20181610110,Hamsters,2018,14.0,4,CR,First Half,,,,Mid,0,0,
20181610110,Hamsters,2018,15.0,18,YL,First Half,23.0,,,Own,0,0,0.0
20181610110,Hamsters,2018,16.0,8,YR,First Half,0.0,,,Own,0,0,0.0
20181610110,Hamsters,2018,17.0,21,YR,First Half,0.0,0.0,,Own,1,0,0.0
20181610110,Hamsters,2018,18.0,89,GR,First Half,137.0,137.0,,Opp,1,0,0.0
20181610110,Hamsters,2018,19.0,40,GC,First Half,171.0,63.0,,Opp,1,0,1.0
20181610110,Hamsters,2018,20.0,47,CC,First Half,23.0,23.0,,Mid,1,0,0.0
20181610110,Hamsters,2018,21.0,15,GC,First Half,0.0,,,Opp,0,0,0.0
20181610110,Hamsters,2018,22.0,4,YR,First Half,0.0,,,Own,0,0,0.0
20181610110,Hamsters,2018,23.0,46,CC,First Half,226.0,55.0,,Mid,1,0,1.0
20181610110,Hamsters,2018,24.0,18,CL,First Half,0.0,,,Mid,0,0,0.0
20181610110,Hamsters,2018,25.0,5,YR,First Half,0.0,,,Own,0,0,0.0
20181610110,Hamsters,2018,26.0,7,YR,First Half,9.0,,,Own,0,0,0.0
20181610110,Hamsters,2018,27.0,20,CC,First Half,0.0,,,Mid,0,0,0.0
20181610110,Hamsters,2018,28.0,39,YC,First Half,48.0,48.0,,Own,1,0,0.0
20181610110,Hamsters,2018,29.0,4,GL,First Half,,,,Opp,0,0,
20181610110,Hamsters,2018,30.0,15,GC,Second Half,0.0,,,Opp,0,0,0.0
20181610110,Hamsters,2018,31.0,31,YL,Second Half,240.0,116.0,,Own,1,0,1.0
20181610110,Hamsters,2018,32.0,32,GC,Second Half,60.0,60.0,,Opp,1,0,0.0
20181610110,Hamsters,2018,33.0,10,GC,Second Half,0.0,,,Opp,0,0,0.0
20181610110,Hamsters,2018,34.0,2,YC,Second Half,,,,Own,0,0,
20181610110,Hamsters,2018,35.0,19,YR,Second Half,0.0,,,Own,0,0,0.0
20181610110,Hamsters,2018,36.0,25,YL,Second Half,47.0,47.0,,Own,1,0,0.0
20181610110,Hamsters,2018,37.0,79,GC,Second Half,97.0,97.0,,Opp,1,0,0.0
20181610110,Hamsters,2018,38.0,16,YC,Second Half,0.0,,,Own,0,0,0.0
20181610110,Hamsters,2018,39.0,21,YC,Second Half,203.0,,,Own,0,0,1.0
20181610110,Hamsters,2018,40.0,71,YL,Second Half,201.0,201.0,,Own,1,0,1.0
20181610110,Hamsters,2018,41.0,17,GC,Second Half,,,,Opp,0,0,
20181610110,Hamsters,2018,42.0,42,GR,Second Half,59.0,59.0,3.0,Opp,1,0,0.0
20181610110,Hamsters,2018,43.0,10,CC,Second Half,,,,Mid,0,0,
20181610110,Hamsters,2018,44.0,68,CL,Second Half,56.0,56.0,,Mid,1,0,0.0
20181610110,Hamsters,2018,45.0,13,YR,Second Half,,,,Own,0,0,
20181610110,Hamsters,2018,46.0,44,GC,Second Half,259.0,25.0,87.0,Opp,0,1,1.0
20181610110,Hamsters,2018,47.0,19,GC,Second Half,0.0,,,Opp,0,0,0.0
20181610110,Hamsters,2018,48.0,17,GR,Second Half,0.0,,,Opp,0,0,0.0
20181610110,Hamsters,2018,49.0,48,CC,Second Half,163.0,9.0,,Mid,1,0,1.0
20181610110,Hamsters,2018,50.0,9,YR,Second Half,0.0,,,Own,0,0,0.0
20181610110,Hamsters,2018,51.0,37,YC,Second Half,112.0,112.0,,Own,1,0,0.0
20181610110,Hamsters,2018,52.0,10,CC,Second Half,0.0,,,Mid,0,0,0.0
20181610110,Hamsters,2018,53.0,63,CR,Second Half,61.0,61.0,0.0,Mid,1,0,0.0
20181610110,Hamsters,2018,54.0,7,CL,Second Half,,,,Mid,0,0,
20181610110,Hamsters,2018,55.0,50,YR,Second Half,46.0,46.0,,Own,1,0,0.0
20181610110,Hamsters,2018,56.0,8,YC,Second Half,,,,Own,0,0,
20181610110,Hamsters,2018,57.0,2,YR,Second Half,,,,Own,0,0,
20181610110,Hamsters,2018,58.0,33,YR,Second Half,75.0,71.0,,Own,1,0,0.0
20181610110,Sugartails,2018,1.0,23,GL,First Half,0.0,,,Opp,0,0,0.0
20181610110,Sugartails,2018,2.0,30,YC,First Half,54.0,54.0,,Own,1,0,0.0
20181610110,Sugartails,2018,3.0,10,YC,First Half,0.0,,,Own,0,0,0.0
20181610110,Sugartails,2018,4.0,55,CL,First Half,65.0,65.0,23.0,Mid,1,0,0.0
20181610110,Sugartails,2018,5.0,4,CC,First Half,,,,Mid,0,0,
20181610110,Sugartails,2018,6.0,44,YC,First Half,51.0,51.0,,Own,1,0,0.0
20181610110,Sugartails,2018,7.0,21,CR,First Half,0.0,,,Mid,0,0,0.0
20181610110,Sugartails,2018,8.0,30,YR,First Half,153.0,153.0,,Own,1,0,1.0
20181610110,Sugartails,2018,9.0,12,CC,First Half,2.0,,,Mid,0,0,0.0
20181610110,Sugartails,2018,10.0,9,CR,First Half,,,,Mid,0,0,
20181610110,Sugartails,2018,11.0,8,YC,First Half,0.0,,,Own,0,0,0.0
20181610110,Sugartails,2018,12.0,6,YC,First Half,0.0,,,Own,0,0,0.0
20181610110,Sugartails,2018,13.0,23,YC,First Half,157.0,157.0,,Own,1,0,1.0
20181610110,Sugartails,2018,14.0,17,CL,First Half,13.0,0.0,,Mid,1,0,0.0
20181610110,Sugartails,2018,15.0,83,GL,First Half,280.0,226.0,280.0,Opp,0,1,1.0
20181610110,Sugartails,2018,16.0,4,GL,First Half,,,,Opp,0,0,
20181610110,Sugartails,2018,17.0,2,CR,First Half,,,,Mid,0,0,
20181610110,Sugartails,2018,18.0,2,YL,First Half,,,,Own,0,0,
20181610110,Sugartails,2018,19.0,15,YC,First Half,,,,Own,0,0,
20181610110,Sugartails,2018,20.0,15,CC,First Half,,,,Mid,0,0,
20181610110,Sugartails,2018,21.0,69,CR,First Half,128.0,128.0,,Mid,1,0,0.0
20181610110,Sugartails,2018,22.0,8,GC,First Half,0.0,,,Opp,0,0,0.0
20181610110,Sugartails,2018,23.0,14,CC,First Half,0.0,,,Mid,0,0,0.0
20181610110,Sugartails,2018,24.0,31,CC,First Half,39.0,39.0,,Mid,1,0,0.0
20181610110,Sugartails,2018,25.0,23,GC,First Half,275.0,57.0,,Opp,1,0,1.0
20181610110,Sugartails,2018,26.0,41,GC,First Half,122.0,51.0,,Opp,1,0,0.0
20181610110,Sugartails,2018,27.0,123,GL,First Half,134.0,134.0,0.0,Opp,1,0,0.0
20181610110,Sugartails,2018,28.0,16,GR,First Half,0.0,,,Opp,0,0,0.0
20181610110,Sugartails,2018,29.0,4,YR,First Half,0.0,,,Own,0,0,0.0
20181610110,Sugartails,2018,30.0,67,YC,Second Half,112.0,112.0,,Own,1,0,0.0
20181610110,Sugartails,2018,31.0,8,GC,Second Half,,,,Opp,0,0,
20181610110,Sugartails,2018,32.0,13,YL,Second Half,0.0,,,Own,0,0,0.0
20181610110,Sugartails,2018,33.0,15,YC,Second Half,15.0,15.0,,Own,1,0,0.0
20181610110,Sugartails,2018,34.0,8,CL,Second Half,151.0,151.0,,Mid,1,0,1.0
20181610110,Sugartails,2018,35.0,67,GL,Second Half,71.0,5.0,,Opp,1,0,0.0
20181610110,Sugartails,2018,36.0,6,GR,Second Half,,,,Opp,0,0,
20181610110,Sugartails,2018,37.0,16,YL,Second Half,0.0,,,Own,0,0,0.0
20181610110,Sugartails,2018,38.0,67,YC,Second Half,259.0,86.0,,Own,1,0,1.0
20181610110,Sugartails,2018,39.0,57,GR,Second Half,52.0,0.0,,Opp,1,0,0.0
20181610110,Sugartails,2018,40.0,16,GR,Second Half,0.0,,,Opp,0,0,0.0
20181610110,Sugartails,2018,41.0,58,YC,Second Half,220.0,220.0,8.0,Own,1,0,1.0
20181610110,Sugartails,2018,42.0,8,CC,Second Half,0.0,,,Mid,0,0,0.0
20181610110,Sugartails,2018,43.0,81,CC,Second Half,194.0,115.0,194.0,Mid,0,1,1.0
20181610110,Sugartails,2018,44.0,74,GC,Second Half,302.0,98.0,,Opp,1,0,1.0
20181610110,Sugartails,2018,45.0,4,GL,Second Half,,,,Opp,0,0,
20181610110,Sugartails,2018,46.0,6,GL,Second Half,,,,Opp,0,0,
20181610110,Sugartails,2018,47.0,31,YR,Second Half,85.0,85.0,,Own,1,0,0.0
20181610110,Sugartails,2018,48.0,57,GR,Second Half,115.0,115.0,,Opp,1,0,0.0
20181610110,Sugartails,2018,49.0,11,GC,Second Half,,,,Opp,0,0,
20181610110,Sugartails,2018,50.0,35,YL,Second Half,74.0,71.0,,Own,1,0,0.0
20181610110,Sugartails,2018,51.0,7,CL,Second Half,0.0,,,Mid,0,0,0.0
20181610110,Sugartails,2018,52.0,77,GR,Second Half,101.0,68.0,,Opp,1,0,0.0
20181610110,Sugartails,2018,53.0,6,YR,Second Half,0.0,,,Own,0,0,0.0
20181610110,Sugartails,2018,54.0,89,GL,Second Half,224.0,224.0,,Opp,1,0,1.0
20181610110,Sugartails,2018,55.0,10,YL,Second Half,0.0,,,Own,0,0,0.0
20181610110,Sugartails,2018,56.0,47,CR,Second Half,102.0,102.0,,Mid,1,0,0.0
20181610110,Sugartails,2018,57.0,19,GL,Second Half,54.0,54.0,,Opp,1,0,0.0
20181610110,Sugartails,2018,58.0,4,GL,Second Half,0.0,,,Opp,0,0,0.0
20181610120,Galahs,2018,1.0,11,GR,First Half,0.0,,,Opp,0,0,0.0
20181610120,Galahs,2018,2.0,24,YR,First Half,0.0,0.0,,Own,1,0,0.0
20181610120,Galahs,2018,3.0,33,GL,First Half,25.0,25.0,,Opp,1,0,0.0
20181610120,Galahs,2018,4.0,43,YC,First Half,36.0,36.0,,Own,1,0,0.0
20181610120,Galahs,2018,5.0,35,GR,First Half,68.0,,,Opp,0,0,0.0
20181610120,Galahs,2018,6.0,12,YC,First Half,,,,Own,0,0,
20181610120,Galahs,2018,7.0,15,CR,First Half,0.0,,,Mid,0,0,0.0
20181610120,Galahs,2018,8.0,75,YL,First Half,139.0,139.0,,Own,1,0,0.0
20181610120,Galahs,2018,9.0,47,YR,First Half,40.0,5.0,,Own,1,0,0.0
20181610120,Galahs,2018,10.0,11,GL,First Half,0.0,,,Opp,0,0,0.0
20181610120,Galahs,2018,11.0,10,GL,First Half,0.0,,,Opp,0,0,0.0
20181610120,Galahs,2018,12.0,7,YR,First Half,,,,Own,0,0,
20181610120,Galahs,2018,13.0,19,YC,First Half,5.0,5.0,,Own,1,0,0.0
20181610120,Galahs,2018,14.0,40,YL,First Half,57.0,57.0,,Own,1,0,0.0
20181610120,Galahs,2018,15.0,9,CL,First Half,,,,Mid,0,0,
20181610120,Galahs,2018,16.0,43,YC,First Half,60.0,60.0,,Own,1,0,0.0
20181610120,Galahs,2018,17.0,6,GL,First Half,,,,Opp,0,0,
20181610120,Galahs,2018,18.0,32,CC,First Half,233.0,233.0,,Mid,1,0,1.0
20181610120,Galahs,2018,19.0,67,GC,First Half,59.0,30.0,,Opp,1,0,0.0
20181610120,Galahs,2018,20.0,27,YC,First Half,22.0,21.0,,Own,1,0,0.0
20181610120,Galahs,2018,21.0,29,CC,First Half,132.0,132.0,,Mid,1,0,0.0
20181610120,Galahs,2018,22.0,11,GR,First Half,0.0,,,Opp,0,0,0.0
20181610120,Galahs,2018,23.0,45,GC,First Half,337.0,55.0,,Opp,1,0,1.0
20181610120,Galahs,2018,24.0,71,GR,First Half,159.0,159.0,,Opp,1,0,1.0
20181610120,Galahs,2018,25.0,53,CL,Second Half,48.0,48.0,,Mid,1,0,0.0
20181610120,Galahs,2018,27.0,38,GC,Second Half,164.0,85.0,,Opp,1,0,1.0
20181610120,Galahs,2018,28.0,32,YL,Second Half,243.0,44.0,,Own,1,0,1.0
20181610120,Galahs,2018,29.0,18,YC,Second Half,0.0,,,Own,0,0,0.0
20181610120,Galahs,2018,30.0,3,YC,Second Half,,,,Own,0,0,
20181610120,Galahs,2018,31.0,49,YC,Second Half,20.0,2.0,,Own,1,0,0.0
20181610120,Galahs,2018,32.0,13,GL,Second Half,4.0,,,Opp,0,0,0.0
20181610120,Galahs,2018,33.0,8,YR,Second Half,0.0,,,Own,0,0,0.0
20181610120,Galahs,2018,34.0,13,YL,Second Half,0.0,,,Own,0,0,0.0
20181610120,Galahs,2018,35.0,8,YC,Second Half,3.0,3.0,,Own,1,0,0.0
20181610120,Galahs,2018,36.0,14,YR,Second Half,,,,Own,0,0,
20181610120,Galahs,2018,37.0,4,YL,Second Half,0.0,,,Own,0,0,0.0
20181610120,Galahs,2018,39.0,56,GL,Second Half,63.0,63.0,,Opp,1,0,0.0
20181610120,Galahs,2018,40.0,17,CC,Second Half,,,,Mid,0,0,
20181610120,Galahs,2018,41.0,38,YL,Second Half,127.0,127.0,,Own,1,0,0.0
20181610120,Galahs,2018,42.0,13,CR,Second Half,,,,Mid,0,0,
20181610120,Galahs,2018,43.0,9,YL,Second Half,75.0,75.0,,Own,1,0,0.0
20181610120,Galahs,2018,44.0,21,YC,Second Half,88.0,88.0,,Own,1,0,0.0
20181610120,Galahs,2018,45.0,12,GL,Second Half,56.0,56.0,,Opp,1,0,0.0
20181610120,Galahs,2018,46.0,62,YC,Second Half,120.0,34.0,,Own,1,0,0.0
20181610120,Galahs,2018,47.0,18,GR,Second Half,0.0,,,Opp,0,0,0.0
20181610120,Galahs,2018,48.0,56,YL,Second Half,237.0,237.0,,Own,1,0,1.0
20181610120,Galahs,2018,49.0,4,GR,Second Half,,,,Opp,0,0,
20181610120,Galahs,2018,50.0,6,GC,Second Half,0.0,,,Opp,0,0,0.0
20181610120,Galahs,2018,51.0,15,GC,Second Half,14.0,,,Opp,0,0,0.0
20181610120,Galahs,2018,52.0,52,GR,Second Half,187.0,187.0,,Opp,1,0,1.0
20181610120,Rams,2018,1.0,73,YC,First Half,145.0,145.0,,Own,1,0,1.0
20181610120,Rams,2018,2.0,7,CR,First Half,,,,Mid,0,0,
20181610120,Rams,2018,3.0,4,YC,First Half,,,,Own,0,0,
20181610120,Rams,2018,4.0,8,GC,First Half,0.0,,,Opp,0,0,0.0
20181610120,Rams,2018,5.0,93,CC,First Half,232.0,83.0,,Mid,1,0,1.0
20181610120,Rams,2018,6.0,45,GC,First Half,0.0,0.0,,Opp,1,0,0.0
20181610120,Rams,2018,7.0,54,YR,First Half,210.0,119.0,210.0,Own,0,1,1.0
20181610120,Rams,2018,8.0,16,YR,First Half,0.0,,0.0,Own,0,1,0.0
20181610120,Rams,2018,9.0,81,CC,First Half,46.0,46.0,0.0,Mid,1,0,0.0
20181610120,Rams,2018,10.0,2,YR,First Half,,,,Own,0,0,
20181610120,Rams,2018,11.0,79,GC,First Half,89.0,89.0,0.0,Opp,1,0,0.0
20181610120,Rams,2018,12.0,37,GL,First Half,67.0,67.0,,Opp,1,0,0.0
20181610120,Rams,2018,13.0,6,GR,First Half,,,,Opp,0,0,
20181610120,Rams,2018,14.0,6,CR,First Half,,,,Mid,0,0,
20181610120,Rams,2018,15.0,60,YL,First Half,154.0,154.0,0.0,Own,1,0,1.0
20181610120,Rams,2018,16.0,6,CL,First Half,,,,Mid,0,0,
20181610120,Rams,2018,17.0,58,YR,First Half,177.0,92.0,0.0,Own,1,0,1.0
20181610120,Rams,2018,18.0,16,YL,First Half,10.0,,,Own,0,0,0.0
20181610120,Rams,2018,19.0,66,YL,First Half,116.0,116.0,,Own,1,0,0.0
20181610120,Rams,2018,20.0,4,CC,First Half,,,,Mid,0,0,
20181610120,Rams,2018,21.0,8,YR,First Half,,,,Own,0,0,
20181610120,Rams,2018,22.0,56,YC,First Half,107.0,107.0,,Own,1,0,0.0
20181610120,Rams,2018,23.0,14,YC,First Half,,,,Own,0,0,
20181610120,Rams,2018,24.0,11,CC,First Half,0.0,,,Mid,0,0,0.0
20181610120,Rams,2018,25.0,9,CC,Second Half,0.0,,,Mid,0,0,0.0
20181610120,Rams,2018,26.0,4,YR,Second Half,,,,Own,0,0,
20181610120,Rams,2018,27.0,6,YC,Second Half,,,,Own,0,0,
20181610120,Rams,2018,28.0,13,GC,Second Half,,,,Opp,0,0,
20181610120,Rams,2018,29.0,46,GC,Second Half,91.0,89.0,,Opp,1,0,0.0
20181610120,Rams,2018,30.0,36,GC,Second Half,84.0,84.0,,Opp,1,0,0.0
20181610120,Rams,2018,31.0,10,GC,Second Half,0.0,,,Opp,0,0,0.0
20181610120,Rams,2018,32.0,71,YR,Second Half,329.0,138.0,0.0,Own,1,0,1.0
20181610120,Rams,2018,33.0,47,GL,Second Half,202.0,202.0,,Opp,1,0,1.0
20181610120,Rams,2018,34.0,46,GR,Second Half,75.0,0.0,,Opp,1,0,0.0
20181610120,Rams,2018,35.0,2,GC,Second Half,,,,Opp,0,0,
20181610120,Rams,2018,36.0,50,GC,Second Half,130.0,130.0,,Opp,1,0,0.0
20181610120,Rams,2018,37.0,42,GR,Second Half,320.0,61.0,,Opp,1,0,1.0
20181610120,Rams,2018,38.0,14,GL,Second Half,0.0,0.0,,Opp,1,0,0.0
20181610120,Rams,2018,39.0,24,YR,Second Half,0.0,,,Own,0,0,0.0
20181610120,Rams,2018,40.0,72,GL,Second Half,151.0,151.0,,Opp,1,0,1.0
20181610120,Rams,2018,41.0,10,GR,Second Half,0.0,,,Opp,0,0,0.0
20181610120,Rams,2018,42.0,43,YR,Second Half,222.0,0.0,,Own,1,0,1.0
20181610120,Rams,2018,43.0,9,GR,Second Half,0.0,,,Opp,0,0,0.0
20181610120,Rams,2018,44.0,12,CR,Second Half,,,,Mid,0,0,
20181610120,Rams,2018,45.0,6,YR,Second Half,0.0,,,Own,0,0,0.0
20181610120,Rams,2018,46.0,19,GR,Second Half,0.0,,,Opp,0,0,0.0
20181610120,Rams,2018,47.0,38,YC,Second Half,121.0,82.0,,Own,1,0,0.0
20181610120,Rams,2018,48.0,16,YL,Second Half,0.0,,,Own,0,0,0.0
20181610120,Rams,2018,49.0,12,YL,Second Half,0.0,,,Own,0,0,0.0
20181610120,Rams,2018,51.0,56,YR,Second Half,120.0,120.0,,Own,1,0,0.0
20181610120,Rams,2018,52.0,6,YL,Second Half,,,,Own,0,0,
20181610210,Galahs,2018,1.0,70,CL,First Half,63.0,44.0,,Mid,1,0,0.0
20181610210,Galahs,2018,2.0,27,GL,First Half,0.0,,,Opp,0,0,0.0
20181610210,Galahs,2018,3.0,75,GR,First Half,74.0,74.0,,Opp,1,0,0.0
20181610210,Galahs,2018,4.0,16,GC,First Half,,,,Opp,0,0,
20181610210,Galahs,2018,5.0,22,YL,First Half,0.0,0.0,,Own,1,0,0.0
20181610210,Galahs,2018,6.0,55,YL,First Half,156.0,156.0,,Own,1,0,1.0
20181610210,Galahs,2018,7.0,4,GL,First Half,,,,Opp,0,0,
20181610210,Galahs,2018,8.0,13,CR,First Half,,,,Mid,0,0,
20181610210,Galahs,2018,9.0,19,YC,First Half,144.0,25.0,,Own,1,0,1.0
20181610210,Galahs,2018,10.0,42,CC,First Half,126.0,126.0,,Mid,1,0,0.0
20181610210,Galahs,2018,11.0,3,CC,First Half,,,,Mid,0,0,
20181610210,Galahs,2018,12.0,13,YC,First Half,0.0,,,Own,0,0,0.0
20181610210,Galahs,2018,13.0,32,YC,First Half,44.0,44.0,,Own,1,0,0.0
20181610210,Galahs,2018,14.0,4,YC,First Half,,,,Own,0,0,
20181610210,Galahs,2018,15.0,40,CL,First Half,94.0,94.0,0.0,Mid,1,0,0.0
20181610210,Galahs,2018,16.0,12,GC,First Half,12.0,,,Opp,0,0,0.0
20181610210,Galahs,2018,17.0,8,CR,First Half,0.0,,,Mid,0,0,0.0
20181610210,Galahs,2018,18.0,4,CL,First Half,,,,Mid,0,0,
20181610210,Galahs,2018,19.0,56,CL,First Half,30.0,22.0,,Mid,1,0,0.0
20181610210,Galahs,2018,20.0,12,CL,First Half,0.0,,,Mid,0,0,0.0
20181610210,Galahs,2018,21.0,33,GL,First Half,76.0,76.0,,Opp,1,0,0.0
20181610210,Galahs,2018,22.0,40,GC,First Half,120.0,120.0,,Opp,1,0,0.0
20181610210,Galahs,2018,23.0,51,GC,First Half,253.0,253.0,,Opp,1,0,1.0
20181610210,Galahs,2018,24.0,20,CR,First Half,0.0,,,Mid,0,0,0.0
20181610210,Galahs,2018,25.0,23,CL,First Half,97.0,24.0,,Mid,1,0,0.0
20181610210,Galahs,2018,26.0,7,GL,First Half,84.0,40.0,,Opp,1,0,0.0
20181610210,Galahs,2018,27.0,59,CC,First Half,156.0,37.0,,Mid,1,0,1.0
20181610210,Galahs,2018,28.0,32,GC,First Half,115.0,115.0,,Opp,1,0,0.0
20181610210,Galahs,2018,30.0,34,GL,First Half,98.0,98.0,,Opp,1,0,0.0
20181610210,Galahs,2018,31.0,11,GL,Second Half,0.0,,,Opp,0,0,0.0
20181610210,Galahs,2018,32.0,76,CR,Second Half,180.0,180.0,0.0,Mid,1,0,1.0
20181610210,Galahs,2018,33.0,12,GC,Second Half,14.0,,,Opp,0,0,0.0
20181610210,Galahs,2018,34.0,27,CR,Second Half,37.0,37.0,,Mid,1,0,0.0
20181610210,Galahs,2018,35.0,37,GC,Second Half,91.0,91.0,,Opp,1,0,0.0
20181610210,Galahs,2018,36.0,22,GC,Second Half,,,,Opp,0,0,
20181610210,Galahs,2018,37.0,64,GC,Second Half,46.0,46.0,,Opp,1,0,0.0
20181610210,Galahs,2018,38.0,10,YL,Second Half,86.0,0.0,,Own,1,0,0.0
20181610210,Galahs,2018,39.0,5,YC,Second Half,,,,Own,0,0,
20181610210,Galahs,2018,40.0,61,YR,Second Half,265.0,129.0,265.0,Own,0,1,1.0
20181610210,Galahs,2018,42.0,70,GL,Second Half,235.0,23.0,235.0,Opp,0,1,1.0
20181610210,Galahs,2018,43.0,36,GR,Second Half,79.0,79.0,,Opp,1,0,0.0
20181610210,Galahs,2018,44.0,6,GC,Second Half,,,,Opp,0,0,
20181610210,Galahs,2018,45.0,9,GC,Second Half,,,,Opp,0,0,
20181610210,Galahs,2018,46.0,85,GR,Second Half,585.0,585.0,,Opp,1,0,1.0
20181610210,Galahs,2018,47.0,12,GC,Second Half,0.0,,,Opp,0,0,0.0
20181610210,Galahs,2018,48.0,3,YR,Second Half,0.0,,,Own,0,0,0.0
20181610210,Galahs,2018,49.0,3,YC,Second Half,0.0,,,Own,0,0,0.0
20181610210,Galahs,2018,50.0,14,YL,Second Half,0.0,,,Own,0,0,0.0
20181610210,Galahs,2018,51.0,6,YL,Second Half,,,,Own,0,0,
20181610210,Galahs,2018,52.0,39,YC,Second Half,28.0,28.0,,Own,1,0,0.0
20181610210,Galahs,2018,53.0,16,YC,Second Half,,,,Own,0,0,
20181610210,Galahs,2018,54.0,7,YR,Second Half,0.0,,,Own,0,0,0.0
20181610210,Galahs,2018,55.0,10,YC,Second Half,,,,Own,0,0,
20181610210,Galahs,2018,56.0,57,YR,Second Half,54.0,5.0,,Own,1,0,0.0
20181610210,Galahs,2018,57.0,4,GL,Second Half,,,,Opp,0,0,
20181610210,Galahs,2018,58.0,4,YR,Second Half,,,,Own,0,0,
20181610210,Galahs,2018,59.0,19,YL,Second Half,0.0,,,Own,0,0,0.0
20181610210,Galahs,2018,60.0,11,YC,Second Half,,,,Own,0,0,
20181610210,Sugartails,2018,1.0,22,CR,First Half,0.0,,,Mid,0,0,0.0
20181610210,Sugartails,2018,2.0,41,YR,First Half,110.0,110.0,,Own,1,0,0.0
20181610210,Sugartails,2018,3.0,14,YR,First Half,0.0,,,Own,0,0,0.0
20181610210,Sugartails,2018,4.0,77,YL,First Half,175.0,174.0,175.0,Own,0,1,1.0
20181610210,Sugartails,2018,5.0,6,GR,First Half,,,,Opp,0,0,
20181610210,Sugartails,2018,6.0,23,CL,First Half,0.0,,,Mid,0,0,0.0
20181610210,Sugartails,2018,7.0,18,YC,First Half,37.0,37.0,,Own,1,0,0.0
20181610210,Sugartails,2018,8.0,60,CL,First Half,143.0,68.0,,Mid,1,0,1.0
20181610210,Sugartails,2018,9.0,2,GC,First Half,,,,Opp,0,0,
20181610210,Sugartails,2018,10.0,12,CL,First Half,0.0,,,Mid,0,0,0.0
20181610210,Sugartails,2018,11.0,17,CC,First Half,0.0,0.0,,Mid,1,0,0.0
20181610210,Sugartails,2018,12.0,81,GC,First Half,110.0,95.0,,Opp,1,0,0.0
20181610210,Sugartails,2018,13.0,8,GC,First Half,0.0,,,Opp,0,0,0.0
20181610210,Sugartails,2018,14.0,25,GC,First Half,12.0,12.0,,Opp,1,0,0.0
20181610210,Sugartails,2018,15.0,11,GC,First Half,0.0,,,Opp,0,0,0.0
20181610210,Sugartails,2018,16.0,32,YR,First Half,249.0,111.0,,Own,1,0,1.0
20181610210,Sugartails,2018,17.0,2,CC,First Half,,,,Mid,0,0,
20181610210,Sugartails,2018,18.0,31,GR,First Half,17.0,17.0,,Opp,1,0,0.0
20181610210,Sugartails,2018,19.0,72,GC,First Half,120.0,120.0,,Opp,1,0,0.0
20181610210,Sugartails,2018,20.0,47,CL,First Half,34.0,29.0,,Mid,1,0,0.0
20181610210,Sugartails,2018,21.0,4,YR,First Half,,,,Own,0,0,
20181610210,Sugartails,2018,22.0,6,YC,First Half,,,,Own,0,0,
20181610210,Sugartails,2018,23.0,11,GC,First Half,0.0,,,Opp,0,0,0.0
20181610210,Sugartails,2018,24.0,66,CL,First Half,142.0,142.0,,Mid,1,0,1.0
20181610210,Sugartails,2018,25.0,9,YR,First Half,,,,Own,0,0,
20181610210,Sugartails,2018,26.0,4,YC,First Half,,,,Own,0,0,
20181610210,Sugartails,2018,27.0,15,GR,First Half,0.0,,,Opp,0,0,0.0
20181610210,Sugartails,2018,28.0,4,CL,First Half,,,,Mid,0,0,
20181610210,Sugartails,2018,29.0,8,YC,First Half,0.0,,,Own,0,0,0.0
20181610210,Sugartails,2018,30.0,10,YC,First Half,0.0,,,Own,0,0,0.0
20181610210,Sugartails,2018,31.0,40,CC,Second Half,9.0,9.0,,Mid,1,0,0.0
20181610210,Sugartails,2018,32.0,14,CC,Second Half,47.0,,,Mid,0,0,0.0
20181610210,Sugartails,2018,33.0,54,YL,Second Half,90.0,90.0,,Own,1,0,0.0
20181610210,Sugartails,2018,34.0,12,CL,Second Half,0.0,,,Mid,0,0,0.0
20181610210,Sugartails,2018,35.0,2,YL,Second Half,,,,Own,0,0,
20181610210,Sugartails,2018,36.0,60,YR,Second Half,141.0,114.0,123.0,Own,0,1,1.0
20181610210,Sugartails,2018,37.0,6,YC,Second Half,,,,Own,0,0,
